1, 920
2, 920
3, 920
4, 920
5, 920
6, 920
7, 920
8, 920
9, 920
10, 920
11, 920
12, 920
13, 920
14, 920
15, 920
16, 920
17, 920
18, 920
19, 920
20, 920
21, 920
22, 920
23, 920
24, 920
25, 920
26, 920
27, 920
28, 920
29, 920
30, 920
31, 920
32, 920
33, 920
34, 920
35, 920
36, 920
37, 920
38, 920
39, 920
40, 920
41, 920
42, 920
43, 920
44, 920
45, 920
46, 920
47, 920
48, 920
49, 920
50, 920
51, 920
52, 920
53, 920
54, 920
55, 920
56, 920
57, 920
58, 920
59, 920
60, 920
61, 920
62, 920
63, 920
64, 920
65, 920
66, 920
67, 920
68, 920
69, 920
70, 920
71, 920
72, 920
73, 920
74, 920
75, 920
76, 920
77, 920
78, 920
79, 920
80, 920
81, 920
82, 920
83, 920
84, 920
85, 920
86, 920
87, 920
88, 920
89, 920
90, 920
91, 920
92, 920
93, 920
94, 920
95, 920
96, 920
97, 920
98, 920
99, 920
100, 920
101, 920
102, 920
103, 920
104, 920
105, 920
106, 920
107, 920
108, 920
109, 920
110, 920
111, 920
112, 920
113, 920
114, 920
115, 920
116, 920
117, 920
118, 920
119, 920
120, 920
